-3.257413675811215992e-02,-1.078528140904909524e-03,1.911143465223763939e-03,-1.134673266337359737e-02,3.147636952757390007e-03,-2.384421860312174388e-02,1.110784268031561953e-02,-6.736186363996393700e-03,2.020761813619363981e-02,-5.674100603809598305e-03,2.157925790203677960e-02,-2.489574325230215629e-02,1.933652450968922909e-02,-1.026538322041708855e-02,1.330345850609859250e-02,-5.443651871432538848e-03,-2.098188893782917258e-02,-1.365676918015256737e-02,4.037026756905528341e-02,-1.558895298205828853e-02,1.076643979087151155e-02,-6.542651519921990899e-02,1.534878694889687568e-02,-2.367999741521292258e-03,4.335841531780505742e-02,-3.272335468480270983e-03,3.189090742023911046e-02,-1.372580755107592927e-02,1.987199396588769026e-02,-4.053201686939600021e-03,-1.610824825304707844e-02,2.345225722494998291e-02,-3.392230388235701471e-02,-2.695059402481641067e-02,2.918016918758684856e-03,8.519710466379885883e-03,1.087238386701425662e-02,1.475444916432836449e-02,2.804613305573474061e-02,-4.666428887245296919e-02,9.520549743988712330e-03,-2.683006149550187704e-03,2.947937287930815081e-02,-1.044343197853807477e-02,3.400717090910752166e-02,-7.125386745627777449e-03,3.148615766834540319e-03,-4.533544610281995541e-02,2.496093476143497469e-02,-3.810538328324625246e-02,3.985598497456938299e-04,-1.150884670742563509e-02,9.405710301694883988e-04,-4.767482626135682335e-03,3.593645006306114831e-02,-6.858997284197303201e-03,2.127534355932887006e-02,-5.879664968505572339e-03,2.716238454040857675e-02,8.459120792833028923e-03,-3.832522383498945806e-02,2.974384376082853804e-02,-1.983038984685901382e-02,-8.142936639129802825e-03,-2.172197085328428194e-03,2.723554922793695529e-02,-1.712142079036097289e-02,1.178862819336755872e-02,5.739459840149027312e-03,1.300645607431575625e-02,-1.732106957570131098e-02,-4.124305922811418411e-03,-1.122499234412264557e-05,-8.216162628277436097e-03,2.557776876000483063e-02,-1.133942518853892426e-02,-9.992064042343460489e-03,4.185402994227522405e-02,1.327046693919366974e-03,5.782420797488053814e-03,2.883818144105635903e-02,-6.354278977671376678e-03,-4.676460582654088293e-04,-1.159469070523238936e-02,8.591112737439296834e-03,3.340038073710566852e-02,-3.556324235535543443e-02,-2.323076900698608019e-02,-8.602805201240177127e-03,-5.401006396076775407e-03,2.785931282441575160e-02,2.084940312135549409e-02,3.970969505780600969e-03,-4.763606851873694939e-03,-2.550728674100139794e-03,-1.433235587924741421e-02,-4.500293372545292186e-03,-1.966160737993909169e-02,-1.683800515772567591e-02,-3.094775365257164748e-02
-2.033768140005110664e-02,2.742769297564076614e-03,2.423456384360077320e-02,-4.376986034624225086e-02,7.480878052440007031e-03,2.767154658935222500e-02,4.303368648605565561e-02,2.636762386487502552e-02,4.174131753903187469e-03,-2.526080502100097602e-03,4.131030880873604039e-03,-8.340229639859725319e-03,-2.892825045192769229e-02,4.111767057923065849e-02,-1.353525855599432837e-02,3.488363592475957065e-02,-1.134708901292622030e-03,3.994275529514465517e-03,-7.216645162513912748e-03,-4.246289953621338459e-02,-8.738386895473133908e-04,3.044443817889957993e-03,-1.554121787128381546e-02,6.175309246828276227e-02,4.455912900158710832e-02,1.119820594379998882e-02,4.314157962536856183e-02,-6.306711180730978361e-03,-1.561642137272298281e-02,2.510845215193719879e-02,-1.560096207170949198e-02,4.294729765975929814e-02,-6.974009899757549480e-03,-4.056753969225772305e-03,2.769781280484194877e-02,6.854367582339242204e-02,1.536764824980154515e-02,-2.795114708695706218e-02,6.794867389092962284e-03,1.011295842483325019e-02,2.741809749517010869e-02,-5.711431354687280734e-03,4.164398499608722160e-02,1.447945166083897811e-02,-1.703667180077218443e-02,7.995424691738259662e-04,1.555637197197090767e-02,-1.781582594096765143e-02,-1.500585218790499373e-02,1.222605885126950426e-02,-6.693688773263509195e-02,7.409229370909697909e-02,4.135576164708486269e-02,7.505466179707404907e-03,-1.264525636038916698e-02,2.996931411640525039e-02,-6.164548557942278045e-04,1.414049067346531859e-02,1.630768613304861211e-02,2.317588162936858390e-02,-2.609144012220424025e-02,-1.316474175735878743e-03,5.360980192086495927e-02,3.716064937765323206e-02,9.821823756140400652e-03,3.161445439858025230e-02,-1.194536983749325265e-02,-1.393073158494598403e-03,1.231368621127161035e-02,-2.318125013672613088e-02,2.526944830469413442e-02,6.619793371169302443e-02,2.619635980946957363e-02,1.349129997614659064e-02,-4.756652212556354564e-03,7.080342971911811334e-03,-1.007297286921433541e-02,6.681102054603230145e-02,-8.738256362751198325e-02,4.510677070262592448e-04,6.229059816137600541e-02,2.507361394162474499e-02,-5.915628917322736033e-03,1.238454892918720678e-02,2.487766438545001291e-02,-1.710219062578347687e-02,6.466780635436777946e-02,-2.195145297785560008e-03,1.598166354792381408e-02,2.032544940381127499e-02,-3.696953039113821948e-02,2.009158797365794002e-02,-1.698471550368309962e-02,6.601812216368807724e-03,1.859989329131797250e-02,-2.244690856509418478e-02,8.294100426463711781e-04,-7.806145601935905211e-03,2.234761706477790197e-02,-3.232108464574334761e-02
-2.006265173176379271e-02,2.376352601125730768e-03,2.312427261517097099e-02,-4.666029240383318122e-02,9.310205621212701288e-03,2.381743588370392739e-02,3.916702621573782406e-02,1.590418160681962567e-02,4.201962000137476894e-03,-2.638641224718379918e-03,-2.532431770710719121e-03,-1.668737522513491500e-02,-3.193883167691230485e-02,3.842691441169562849e-02,-1.597693846555510444e-02,3.206227379553892171e-02,-1.341561662630684493e-02,-3.332087506580871938e-03,-9.343259694764821655e-03,-2.514904468062962445e-02,-3.660555310621045610e-03,2.255177990543644206e-03,-1.948872186071707452e-02,5.747256250657430121e-02,2.916320746830450283e-02,1.785864399667817445e-02,4.180210084574837587e-02,5.404703861470419590e-03,-1.971555294244355105e-02,2.355909791741788925e-02,-2.634397412689307161e-02,4.584049367950558673e-02,-1.014608078258016910e-02,-1.202115981813163537e-02,2.123587021439161254e-02,5.857085693935031034e-02,-4.053129706295802159e-03,-4.066481416060766657e-02,-1.188337564883941433e-02,-6.125060383871394620e-03,3.039933881935208415e-02,5.844027084432337760e-03,3.159359714967836796e-02,5.541918406582869647e-03,-3.180958136228585059e-02,1.820228681529168294e-03,1.240147345272659893e-02,-2.274656553022125216e-02,4.034132091995518143e-03,1.131834932594680265e-02,-7.341391046285115907e-02,6.467307510999131814e-02,3.564697214031523759e-02,6.885808884534530896e-03,3.893524206103046725e-03,3.118957104425499824e-02,-1.275446567669473452e-03,-5.519445387303170865e-03,2.655627054119880787e-02,1.428405240994799763e-02,-1.667905169666247106e-02,5.905636533025733492e-03,5.532148853594667792e-02,2.454209621791208704e-02,-1.800737011873379187e-03,3.056594942994592806e-02,-1.464348142650799545e-02,5.075813522000773535e-03,3.285583681125496536e-02,-2.424306073151325652e-02,1.118052524198230764e-02,7.645360159594080662e-02,2.354350632527676956e-02,2.013499714660218695e-02,2.301198714424868702e-02,3.784742325377676853e-03,-2.761499174262355139e-04,4.367079587908757193e-02,-7.156475203499536308e-02,-4.863891661876991110e-03,7.018734723176787982e-02,1.520095515827257424e-02,-4.214994836708588384e-03,1.565146035995362145e-02,4.661410967636671343e-02,-2.235117606001965629e-03,6.505618257706791141e-02,-1.949321306944200305e-02,2.372506538148667909e-02,2.622699187263913614e-03,-5.670491351924039983e-03,7.336628630082797989e-03,-2.597371213976241294e-02,-6.595764389044656353e-03,2.064833452215756107e-02,4.017978197085471381e-03,9.670145008380858290e-03,6.742742815118926702e-03,3.333012754374624180e-03,-2.018927289917670995e-02
-1.973975209040349649e-02,2.360554014256499578e-03,2.072153432340757134e-02,-4.847567871469578293e-02,6.660935826330614817e-03,2.046714690632361888e-02,3.635344259904607633e-02,1.218265358990346450e-02,1.137742076419591408e-02,5.926485275183964591e-04,-3.232283752639474039e-03,-1.563624205490467267e-02,-2.976120388407219042e-02,3.595400267639912301e-02,-1.559406090825367353e-02,3.288608434748725717e-02,-1.066586802984845206e-02,-1.036325647509557524e-02,-1.666808098882499589e-02,-2.185542246651045462e-02,-6.279371808928381482e-03,3.898683150372728168e-03,-1.974072639040121840e-02,5.205403219902117462e-02,3.264852877918331120e-02,2.072976060534916648e-02,4.141060227260917603e-02,-8.894528199678536362e-03,-1.281160936506103853e-02,3.604616646315287470e-02,-2.069585755462465676e-02,4.522880785998865255e-02,-1.225514903979176007e-02,-1.629915666265548818e-02,1.586253357344747511e-02,6.412036087973543852e-02,-1.418238117235528541e-02,-2.718218122064716691e-02,-3.656354466548397686e-03,-2.405378000676541839e-03,2.995314993030061268e-02,-1.564504136688091816e-03,3.100330461134607335e-02,1.441060815766944531e-02,-1.692009759375525876e-02,3.984719921458029085e-03,2.464024978372113261e-02,-5.093208229539708531e-03,-8.711095545189985467e-03,1.653830837777523974e-02,-6.099766171784275215e-02,6.894924378860495251e-02,4.867593685039472290e-02,1.860958733453949715e-02,1.413803088050433199e-02,3.656096186013244043e-02,1.887564019193836012e-02,5.188681768706990965e-03,1.980575804355491978e-02,1.070424513430052668e-02,-2.605189061260530098e-02,-5.786070104803614500e-04,4.319309391708639478e-02,1.499635767065624070e-02,8.732617293660514118e-03,2.614391037838105156e-02,-1.129431222275072144e-02,-1.784969287956217864e-03,3.938289898726862054e-02,-1.786674348332637635e-02,1.152443378918295569e-02,9.060173751216935023e-02,2.359464091472373778e-02,3.531242355551714868e-02,6.547036217252133819e-03,1.274265136273048174e-02,-1.175198155537679652e-03,4.483477445640602493e-02,-6.897643261508107360e-02,-2.070972656268138274e-03,5.497312157763824259e-02,-1.197000604751711095e-03,-2.321228434274488078e-02,2.191209588085516261e-02,3.500542328137672132e-02,-3.784285267802030631e-03,6.000705034259939952e-02,-1.271752497718035141e-02,3.785963067384820468e-02,7.001811518001674686e-03,6.611045808263965595e-03,7.730094167980934572e-03,-1.507528311257221379e-02,-7.081604800839369669e-03,2.156128572144718272e-02,-7.444858561343340245e-03,1.458902449450552282e-03,-9.285243713230448975e-03,9.140595207458551696e-03,-1.201365563799528316e-02
-1.967931244555679374e-02,2.566685260546708314e-03,2.136697705922180335e-02,-4.904400762612837195e-02,-2.372206117199630176e-03,1.747106404115672529e-02,3.636296971002281331e-02,1.481660842341551987e-02,1.429583788396696087e-02,-4.267296241819172609e-03,-2.590474521896132809e-03,-1.099348084519305609e-02,-2.522796940322610121e-02,2.692540620424951209e-02,-1.701040565087773987e-02,3.017756904317665800e-02,1.593621716283785683e-03,-1.427020034944120885e-02,-3.021999110880912998e-02,-1.665176578178546862e-02,-1.296904817226886622e-02,4.319345320105055785e-03,-1.892805658817112158e-02,4.101060819905330557e-02,4.843589796532044023e-02,2.362987260073880907e-02,3.467889667701996859e-02,-1.892475240078143189e-02,1.919895929552280223e-03,3.932045682102160850e-02,-1.226767047378653219e-02,4.864371131036820950e-02,-3.305889654231791708e-02,-2.934663029421002989e-02,1.615742685813141392e-03,7.547375369460408712e-02,-8.751432907742440204e-03,-9.703180439498967219e-03,2.349565831490069839e-02,1.403218976547186692e-02,3.917204767407152233e-02,-5.086117659032176296e-03,5.432957448748110263e-02,6.525536452898272888e-03,3.355914907607934761e-03,1.839725523460175247e-02,1.795749451170990801e-02,1.943684533058584463e-02,-1.052164903864835285e-02,1.874571064675727844e-02,-4.141735980175444143e-02,7.649790003444219277e-02,7.173662563109980961e-02,8.754874660733998060e-03,1.014257645608471897e-02,5.628201340584584184e-02,1.713395565328810696e-02,3.441925108577462752e-03,3.789735998633451258e-02,1.248970176043260466e-02,-3.637946020135043868e-02,-1.352200275136709526e-02,5.255692597518097503e-02,-4.761560203309211231e-04,1.707999516433580250e-02,8.315421542284675421e-03,-4.560770605806049871e-03,-1.808701199565362558e-02,3.118155409038360359e-02,-2.271813223489320063e-02,6.567233438338921162e-03,9.268960399759725022e-02,3.565972016925249982e-02,2.725344179681025991e-02,2.039309482947941968e-02,9.606864548652898836e-03,2.937936749457832966e-03,5.648080236720209174e-02,-5.866351101724529005e-02,-1.832034766887543145e-02,6.088510998383087069e-02,6.899004086734178247e-03,-2.896719714712617591e-02,2.902405403323437411e-02,2.960884948763544203e-02,-2.214006851472662477e-02,6.232431290687426295e-02,1.910202423127446009e-04,3.827352629652221866e-02,2.369491910812549645e-02,8.339502463877246016e-03,1.613958136081905526e-02,-3.057222687541304856e-02,-1.118643346184780563e-02,1.760339782032992531e-02,2.235188174341742363e-03,-1.527744974041055949e-02,8.354827033297778163e-03,3.932710567724030659e-02,1.281223776127803776e-02
-3.305672937106737125e-02,-4.335443316456050189e-03,-1.447157815385047286e-02,-1.095159474384814480e-02,1.785011419906865071e-02,-4.724898058203641504e-02,4.338040370581636163e-03,-1.201667285558491449e-02,1.449773743649002133e-02,-5.773042861476743171e-03,2.639613348261626857e-02,6.545646316091779937e-04,2.783736123130993445e-02,-2.110559627133287014e-02,3.767547695313250289e-02,-2.191438935663090823e-03,-1.733351857109904914e-02,-1.197188182943535913e-02,4.624575104395844960e-02,-3.085042359938307971e-02,-1.237730116288675297e-02,-1.172475237151410221e-02,-9.251718691680940743e-03,6.924489005350562693e-03,3.648388748780953539e-02,-2.225311596780699466e-02,8.995689203432993830e-03,-3.059142605303030726e-03,-4.410139334356244500e-04,3.827038349731683858e-02,-8.862506372056502824e-03,4.457562955003380178e-04,-2.030861130939577708e-02,-2.626703664503833580e-02,1.593313453372187036e-02,-2.319467745096116459e-02,2.419172043145893097e-02,1.152671549065972800e-02,-1.936987208274870698e-03,-4.490984196664937755e-03,1.893117972621144798e-02,-3.007550550441142126e-02,1.846364134091252329e-02,2.928379551929320007e-02,8.074046711667642873e-03,-8.409394891882485124e-03,-3.100551933893884796e-02,-1.960307254347894157e-02,1.822384164969536452e-02,-9.424252723481282845e-03,-2.269762610540937073e-02,-2.141293600573420525e-02,5.118609704843575525e-03,-5.423379417575542594e-04,-1.078100870909026732e-02,-7.293367227725036997e-03,6.257076765243604899e-03,-3.163795460155924971e-02,-2.797929928160027349e-02,-3.458744024058506977e-02,-1.799035600665772894e-02,2.383682933556097866e-02,-2.613531658635485574e-02,-8.213898969775762157e-03,-2.350119588792941392e-03,9.118892062496115891e-03,-6.226335574454094912e-03,1.334415538903959905e-02,-2.071526909040425149e-03,3.573533883568810049e-02,7.393430019936758288e-03,-5.256306818106704776e-02,1.558961828703025673e-02,-4.966032118507970883e-02,-4.321558679216699894e-03,-3.156436310543261209e-02,1.543897868258443939e-02,2.151726451500030751e-02,9.767541484516134489e-04,-1.306082501965612208e-02,2.152210282817752784e-02,2.729721001400560454e-02,1.068424288552316916e-03,-1.527184199850856183e-02,-2.100544156398947288e-02,-7.749375930134090595e-03,-8.218122365805862611e-03,-5.361044391785219770e-02,-1.783736003360698180e-03,-1.356412981731982062e-02,1.097605168358466859e-02,1.849139080683549763e-03,1.446757496549276427e-03,2.140863894368914486e-02,1.003405115276038984e-02,2.383111895133344094e-02,-1.462193570780951149e-02,6.654256221669860305e-03,-1.279089788130082818e-02,2.307641442471988769e-03
-2.107592329060437725e-02,6.516859473885805443e-03,4.408288226002932131e-02,-4.157469819592030102e-02,-1.862196878848268455e-03,1.826897348663411580e-02,3.510526754375414837e-02,4.460374993074166759e-03,-2.083898363125906428e-02,-1.918643590292777243e-02,-1.779102388291597947e-02,-2.042534994884581678e-02,-2.905706162347732047e-02,1.495285878314615846e-02,-3.175536336525301706e-02,1.887182130837365690e-02,-1.130857694777120254e-02,1.884393987083358285e-02,-8.097059761052682880e-03,-8.656690260191123726e-03,-1.754245130504059752e-02,-1.317787657992092187e-02,-1.027406136903174193e-02,2.692196818021407728e-02,3.668336576548575367e-02,3.777419172660850810e-02,2.492001405231936140e-02,2.510667972838273587e-02,-1.134308679727131022e-02,8.427376320398555221e-03,-2.689100490083749795e-02,3.013524565727402488e-02,-2.454313999970129945e-02,-1.389739587152601791e-02,1.591670828746967817e-02,3.982578679013355771e-02,1.007463914202675476e-02,-2.638646380918279605e-02,-1.925345081070227449e-02,2.257359204638917372e-03,2.662348391305284501e-02,-1.508128323830164839e-02,4.962132675862294257e-02,-5.471825976694592863e-04,-1.745040319557111808e-02,8.701452461578572384e-03,3.956943280170959615e-02,-2.857945518610557900e-03,-6.990441047964639221e-03,2.489168337966549821e-02,-2.247791244196946370e-02,9.227891733997373169e-02,4.863858054327743069e-02,1.784379442553640782e-02,1.074460169267404258e-02,3.809272603928649803e-02,-3.243398119363756493e-03,-1.433483668439424277e-02,4.265471263634025567e-02,-2.107441558440130772e-03,2.192774898972964237e-02,-7.993292506233755368e-03,4.583012985902364111e-02,3.346530718050304970e-02,9.683082322277079129e-03,6.077714105676701450e-03,4.085836258895580997e-03,-3.122720129188465144e-02,1.891096870023318416e-02,-4.548261109484544318e-02,3.813950594949612125e-03,6.923593742115313754e-02,3.656868067690257490e-02,3.935459893044071511e-02,3.004794443310534677e-02,1.578088859877219488e-02,-1.016684154548990263e-03,1.709443463607947244e-02,-2.598744383870087507e-02,-2.484894215519934182e-02,2.338223214776044209e-02,3.147886857645871422e-02,-1.724112763417203972e-02,1.501980636298944245e-02,5.838115226679366915e-02,-1.595846691537199796e-02,1.027309299818563240e-02,-1.368978314190099493e-02,5.563821355216197473e-02,-2.024771244807430440e-02,-1.374575470901613118e-02,-4.102530759421253032e-02,-3.450191515090602484e-02,-3.290747780062044936e-02,2.502486282015063158e-03,2.517567987760845061e-02,4.223913688915276535e-03,6.684658847845795226e-02,5.374720518045241618e-02,-2.756078906703856440e-03
-2.139762357758057815e-02,4.454654195496182342e-03,4.392060362551006292e-02,-4.307189285237447707e-02,7.673439165307827103e-03,2.273277413318300355e-02,3.397485246735543196e-02,-3.964107711070974371e-03,-9.244236234151159692e-03,-8.569823094098358296e-03,-2.738649492827639059e-02,-2.023959677207270991e-02,-1.986103302933039938e-02,3.804877996734445933e-02,-2.975322616070993909e-02,2.678108870932683488e-02,-2.937101515331771995e-02,1.629614731893677670e-02,-1.181325556574966407e-02,-2.550086859020066210e-02,-2.421416304829297761e-02,-3.199490461332443053e-02,-1.916126623569090748e-02,4.783204040967901222e-02,4.743570236426387920e-02,4.466103968548987974e-02,2.385552361853460202e-02,7.816623836384165025e-03,-3.211036984999606630e-02,3.301106552777481606e-02,-3.192180022220851565e-02,3.829385779313719540e-02,-1.935275218840284972e-02,-3.750395055602345762e-03,-3.429185013608618965e-03,2.619874511472140496e-02,3.960094167991520808e-03,-3.364181950120129216e-02,-2.137703479110575344e-02,2.732777522303847517e-02,3.991703068748894689e-02,-3.455203398830102718e-02,-7.114745871010519362e-04,1.412468348974993404e-02,-2.285116830218138217e-02,1.227920725103203055e-02,3.274744086874845084e-02,-2.396090501614794865e-02,-5.485520311352271028e-03,3.375601709059836142e-02,-6.592277327622988320e-03,5.412555007613063102e-02,1.762399091032629261e-02,-5.634645880743995722e-03,7.938026641950091111e-03,1.961913435722329596e-02,2.984468916101425118e-02,1.101395354193275208e-02,1.863638369230363745e-02,2.061713006768325224e-02,2.256221876120305392e-02,-4.751756652943851800e-02,1.445431418889523562e-02,1.504475858975561769e-02,2.404330013555542461e-02,-5.287859550881721105e-03,-2.538466021219312752e-02,-3.244981452728087218e-02,-2.789226533239860806e-04,-3.075367602184787483e-02,3.988977483343690567e-02,4.327645526394329617e-02,3.509045303500880203e-02,4.535643418185131281e-02,-1.088147590295349132e-02,7.228034803865977798e-02,2.390940214664690616e-02,3.922044388773013313e-03,-2.655177907352283470e-02,2.912451980656844547e-02,3.658829906654735564e-02,1.102829177353815103e-02,-4.139704839991201202e-02,2.838120872216309126e-03,3.185603827323127413e-02,1.672000131275296064e-02,2.209397409292762626e-02,-1.999847082733570425e-02,1.852631681226165478e-02,-2.810383149990903703e-02,-1.534856137112935309e-02,-7.235355312173169517e-02,-1.375421924871532246e-02,-2.965925812395366068e-02,3.242481782574519258e-03,2.429528801229675905e-02,-4.704969095830130107e-04,6.976806892279158873e-03,1.676638925163246446e-02,3.546082379981455035e-03
-2.140537546420256260e-02,2.296773085352998758e-03,4.042210911693353004e-02,-4.454423475996328874e-02,8.437247585937557304e-03,2.825154119117366872e-02,3.405695581076634282e-02,1.090938856585411607e-03,-2.826209902675874686e-03,1.355154995809570995e-03,-3.132560882116236511e-02,-2.082574519341907904e-02,-1.678112414824604187e-03,3.603039888098887034e-02,-2.557003435044614276e-02,3.720090358681227977e-02,-3.214356237621734946e-02,2.493258725026836764e-02,-1.612476903113468918e-02,-5.072744957025820955e-02,-3.391228336594526160e-02,-2.714029508041856942e-02,-2.075330239571567675e-02,4.490399411349768610e-02,7.028257944087284992e-02,4.613267000269569845e-02,2.331176818740146595e-02,4.729734540307633031e-03,-3.702607171904508110e-02,3.440846060862608885e-02,-3.303894894600555715e-02,2.038932969411900303e-02,-1.989159879370413359e-02,5.270672455014308033e-03,7.762655919633309858e-03,1.709639538642276912e-02,-9.937338055776463730e-04,-2.041355800310262758e-02,-1.006201818255128555e-03,5.604420818089594913e-02,3.175429010049201500e-02,-5.536093436874092027e-02,3.721707243326155545e-03,2.122399142317496837e-02,-1.842406132024292098e-02,2.014674614054428117e-02,3.647487546672636971e-02,-1.803066523115712250e-02,-3.152739501348975071e-02,2.563579967889384470e-02,2.752450303557161040e-02,4.999638452419180590e-02,1.517406945584657413e-02,3.679126969639828076e-03,-9.246902450449914768e-03,-1.376445869142695760e-03,1.825002645155902881e-02,4.350355914505945470e-02,-1.224917699971531104e-03,3.338267107067879186e-02,1.462898892748078217e-02,-5.747057238912696431e-02,-1.956092237297100273e-02,1.637932447500679498e-02,5.600166843545702905e-02,-1.088648462125096916e-02,-2.955002752340245287e-02,-4.803112982526505648e-02,-1.353048004279029486e-02,-1.885331653660960935e-02,2.635383446314683298e-02,1.239952315279059004e-02,1.332951930914125921e-02,5.824664927810185855e-02,-2.085545634711932078e-02,6.631932406675783431e-02,1.419863350845178285e-02,1.624604742636075877e-02,-2.894367448715659194e-02,2.290805527404687902e-02,1.840821743502839974e-02,2.283618576120200958e-02,-5.132657075679383091e-02,-1.392808998347921240e-02,1.056125851220631774e-02,3.650171656965096878e-02,3.759646408767641779e-02,4.600304311045216865e-03,7.165795057737360876e-03,2.970778848712963063e-03,-3.751015107303889984e-02,-4.864614261861798655e-02,5.345052958087063988e-03,-1.563661947841891650e-02,-1.001415714978333774e-02,-1.712624161562155412e-04,-4.595031655326618780e-02,-3.079290572924764380e-02,3.350155189167593889e-02,2.145734733570515973e-02
-2.125949000753673060e-02,-1.531959594606033303e-03,3.531908344859334414e-02,-4.573608457507757213e-02,4.266814203547242279e-03,3.437947494855156383e-02,3.074345423228308505e-02,3.034697881482195658e-03,-3.482729103315290731e-03,1.131646586955074862e-02,-3.988475971328488134e-02,-2.725454548454470105e-02,5.754933094045483477e-03,2.334428344726600935e-02,-2.955232042907017520e-02,4.223316995450424743e-02,-4.039055069056764896e-02,3.188125167283634154e-02,-1.252909993160208901e-02,-6.154442789546400727e-02,-4.175407102081905159e-02,-2.700038219938249995e-02,-3.194028110451491154e-02,3.755640128854632886e-02,7.815659296832916381e-02,4.510782216987839488e-02,1.672402504809520490e-02,1.978523447174126287e-02,-3.691136148049531385e-02,1.254419104535322432e-02,-3.830565768136373617e-02,1.538712513830289841e-02,-2.883626444762860466e-02,1.595567927322256302e-03,8.179842956862137804e-03,1.862742795005759705e-03,1.723897996648328379e-03,-1.640351270799550107e-02,-9.691578604501371874e-03,7.363628491289563038e-02,2.885735877400884275e-02,-4.752177253614443819e-02,1.411666345283044827e-02,1.870158833610330654e-02,-2.835955542480142477e-02,2.913007855674987559e-02,2.589782193909144492e-02,-2.028827301049888898e-02,-1.579924114858396317e-02,4.939366486789889543e-02,4.495277777889811893e-02,3.464896197426468871e-02,-5.495236104338691030e-03,3.573095962568446915e-03,-2.495222986576492441e-02,4.598222524612834844e-03,-5.374686646764242903e-03,1.546025143628535284e-02,1.908884171741206948e-02,2.581279098802755426e-02,3.454755197497463848e-02,-2.644658484421272271e-02,-1.846485710679156289e-02,2.579290927087793048e-02,3.362703960280256921e-02,-7.717652846346588491e-03,-1.635330457713345814e-02,-6.939329175911959635e-02,-1.794191770056458718e-02,-3.744556409827539539e-02,9.124051080660708357e-03,-1.520003519491046340e-04,1.950053770782543897e-02,4.765905080001572175e-02,1.293479654900359793e-02,5.173558454632845582e-02,1.442931792061013727e-02,-2.465395454638114048e-03,-2.519477462699851178e-02,1.441088273022952948e-02,1.219313355852276459e-02,4.030483679830884625e-02,-1.999909836017995518e-02,-1.218331276627682321e-02,-2.042343051357984121e-02,2.582357464694051002e-02,2.954153527897580150e-02,-3.528973748953695422e-04,-2.119394544073574527e-03,-9.835922559257625000e-03,-4.102331883716053146e-02,-5.011004557987235042e-02,-1.646114875053356422e-02,-3.489246212393341297e-03,-3.717920216065988964e-02,7.668835164059049914e-03,-3.561553909663762313e-02,-3.058851177489871342e-03,2.568305628551156850e-02,2.875385170418041925e-03
